label	s1	s2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci	jsd	sharednseqs
0.03	d19_1207_4	d1_1207_1	6	0.982027	0.922701	0.988335	0.98698	0.98969	0.652576	33273
0.03	d19_1268_1	d1_1207_1	9	0.929528	0.797578	0.957957	0.95644	0.959474	0.605052	88347
0.03	d19_1268_2	d1_1207_1	9	0.958391	0.809908	0.972552	0.970954	0.974149	0.628915	56526
0.03	d19_1268_3	d1_1207_1	9	0.980367	0.805166	0.984969	0.983429	0.986508	0.652467	38609
0.03	d19_1269_1	d1_1207_1	6	0.996164	0.702584	0.997354	0.996794	0.997913	0.682796	47444
0.03	d19_1269_2	d1_1207_1	8	0.990381	0.731198	0.993464	0.992642	0.994287	0.672503	52191
0.03	d19_1269_3	d1_1207_1	7	0.995903	0.737011	0.996903	0.99616	0.997647	0.681415	36123
0.03	d19_1270_1	d1_1207_1	8	0.990057	0.857009	0.993963	0.993207	0.994719	0.671567	51093
0.03	d19_1270_2	d1_1207_1	9	0.962258	0.840535	0.975231	0.973627	0.976836	0.632004	50289
0.03	d19_1270_3	d1_1207_1	9	0.99594	0.772131	0.997444	0.996917	0.997972	0.681752	48273
0.03	d19_1271_1	d1_1207_1	7	0.991122	0.728921	0.994085	0.993343	0.994827	0.674204	56547
0.03	d19_1271_2	d1_1207_1	7	0.99857	0.685135	0.999184	0.998869	0.999499	0.688073	46159
0.03	d19_1271_3	d1_1207_1	6	0.997866	0.711421	0.99857	0.998131	0.999009	0.686368	43106
0.03	d1_1203_1	d1_1207_1	7	0.101932	0.968359	0.00722	0.005826	0.008615	0.009268	28833
0.03	d1_1203_2	d1_1207_1	7	0.152963	0.974248	0.042711	0.037089	0.048332	0.018197	26575
0.03	d11_1203_1	d1_1207_2	6	0.840177	0.957902	0.901439	0.897268	0.90561	0.527422	33950
0.03	d11_1203_2	d1_1207_2	5	0.762096	0.949839	0.822925	0.816169	0.829681	0.469607	29348
0.03	d11_1203_3	d1_1207_2	8	0.7335	0.959016	0.765215	0.756301	0.774128	0.440783	25636
0.03	d11_1203_4	d1_1207_2	5	0.807451	0.953234	0.866927	0.86153	0.872324	0.501365	31244
0.03	d11_1207_1	d1_1207_2	5	0.82472	0.947437	0.87115	0.865554	0.876745	0.508543	29336
0.03	d11_1207_2	d1_1207_2	8	0.790852	0.955674	0.849439	0.843491	0.855386	0.489324	30543
0.03	d11_1207_3	d1_1207_2	6	0.800804	0.949862	0.87178	0.867089	0.87647	0.506874	37551
0.03	d11_1207_4	d1_1207_2	5	0.833172	0.940643	0.891953	0.887309	0.896596	0.519372	31937
0.03	d11_1268_1	d1_1207_2	6	0.608144	0.953304	0.335592	0.321931	0.349252	0.16156	33987
0.03	d11_1268_2	d1_1207_2	7	0.697961	0.945315	0.335069	0.3214	0.348739	0.161835	44140
0.03	d11_1269_1	d1_1207_2	5	0.874419	0.940589	0.944518	0.942397	0.946638	0.565644	53575
0.03	d11_1269_2	d1_1207_2	4	0.694126	0.938274	0.80876	0.803252	0.814269	0.445759	43580
0.03	d11_1270_1	d1_1207_2	4	0.782168	0.959066	0.852572	0.848808	0.856337	0.44376	61194
0.03	d11_1270_2	d1_1207_2	10	0.722323	0.975494	0.85711	0.85135	0.86287	0.441206	27550
0.03	d11_1271_1	d1_1207_2	5	0.647889	0.95323	0.678063	0.669702	0.686423	0.350814	37846
0.03	d11_1271_2	d1_1207_2	4	0.678338	0.947487	0.555587	0.545812	0.565363	0.30833	41528
0.03	d19_1203_1	d1_1207_2	5	0.880657	0.967364	0.932329	0.928439	0.93622	0.520323	24903
0.03	d19_1203_2	d1_1207_2	6	0.962929	0.934144	0.973806	0.971292	0.97632	0.613331	25249
0.03	d19_1203_3	d1_1207_2	7	0.889097	0.952267	0.928564	0.924996	0.932131	0.548946	32623
0.03	d19_1203_4	d1_1207_2	8	0.940037	0.949993	0.968004	0.965891	0.970117	0.595849	32887
0.03	d19_1207_1	d1_1207_2	11	0.969732	0.934582	0.980225	0.978262	0.982188	0.630548	28347
0.03	d19_1207_2A	d1_1207_2	7	0.104298	0.963784	0.00709	0.00318	0.011	0.004824	24363
0.03	d19_1207_2B	d1_1207_2	7	0.709974	0.958004	0.763999	0.755557	0.77244	0.41456	27501
0.03	d19_1207_3	d1_1207_2	9	0.875407	0.95919	0.950286	0.94796	0.952612	0.533128	35299
0.03	d19_1207_4	d1_1207_2	7	0.979064	0.926236	0.988731	0.987443	0.99002	0.65031	30570
0.03	d19_1268_1	d1_1207_2	7	0.925833	0.793957	0.955571	0.953893	0.957249	0.600775	85644
0.03	d19_1268_2	d1_1207_2	7	0.953997	0.806448	0.970629	0.968932	0.972326	0.621852	53823
0.03	d19_1268_3	d1_1207_2	7	0.975492	0.801681	0.982998	0.981351	0.984645	0.642893	35906
0.03	d19_1269_1	d1_1207_2	7	0.99325	0.705876	0.997002	0.996406	0.997597	0.676565	44741
0.03	d19_1269_2	d1_1207_2	9	0.987189	0.734766	0.992813	0.991936	0.99369	0.666442	49488
0.03	d19_1269_3	d1_1207_2	8	0.991741	0.740524	0.996523	0.995735	0.99731	0.674593	33420
0.03	d19_1270_1	d1_1207_2	7	0.986939	0.856052	0.991933	0.990994	0.992872	0.657925	48390
0.03	d19_1270_2	d1_1207_2	7	0.957424	0.837455	0.974188	0.972533	0.975843	0.623752	47586
0.03	d19_1270_3	d1_1207_2	7	0.992978	0.768591	0.996131	0.995491	0.996771	0.670256	45570
0.03	d19_1271_1	d1_1207_2	7	0.988262	0.730559	0.993544	0.992759	0.99433	0.66754	53844
0.03	d19_1271_2	d1_1207_2	7	0.995444	0.686425	0.998914	0.998563	0.999266	0.682198	43456
0.03	d19_1271_3	d1_1207_2	6	0.994456	0.71344	0.998301	0.997829	0.998774	0.68079	40403
0.03	d1_1203_1	d1_1207_2	5	0.456181	0.964933	0.303368	0.289447	0.31729	0.115767	26130
0.03	d1_1203_2	d1_1207_2	5	0.211629	0.970878	0.10011	0.087847	0.112372	0.021939	23872
0.03	d1_1207_1	d1_1207_2	7	0.366029	0.9638	0.240074	0.225861	0.254286	0.070987	24733
0.03	d11_1203_1	d1_1268_1	4	0.850821	0.941495	0.898221	0.894119	0.902323	0.504785	36131
0.03	d11_1203_2	d1_1268_1	8	0.779314	0.94486	0.81947	0.812961	0.82598	0.43209	31529
0.03	d11_1203_3	d1_1268_1	5	0.755473	0.940304	0.763455	0.75489	0.77202	0.394865	27817
0.03	d11_1203_4	d1_1268_1	5	0.820733	0.94145	0.864463	0.859243	0.869683	0.472124	33425
0.03	d11_1207_1	d1_1268_1	6	0.837485	0.937925	0.870472	0.865098	0.875846	0.480703	31517
0.03	d11_1207_2	d1_1268_1	6	0.805831	0.939236	0.847568	0.841854	0.853283	0.457335	32724
0.03	d11_1207_3	d1_1268_1	6	0.812494	0.938005	0.870753	0.8663	0.875205	0.47979	39732
0.03	d11_1207_4	d1_1268_1	6	0.84454	0.931026	0.888801	0.884258	0.893345	0.494544	34118
0.03	d11_1268_1	d1_1268_1	13	0.279639	0.958071	0.000203	0.000133	0.000273	0.004323	36168
0.03	d11_1268_2	d1_1268_1	13	0.436757	0.947696	0.000168	0.000105	0.000232	0.004352	46321
0.03	d11_1269_1	d1_1268_1	9	0.87926	0.937992	0.940124	0.937984	0.942264	0.551015	55756
0.03	d11_1269_2	d1_1268_1	9	0.679378	0.938032	0.795801	0.790585	0.801017	0.400638	45761
0.03	d11_1270_1	d1_1268_1	8	0.635282	0.956794	0.827721	0.82406	0.831381	0.39638	63375
0.03	d11_1270_2	d1_1268_1	8	0.742895	0.959406	0.832047	0.825808	0.838285	0.395741	29731
0.03	d11_1271_1	d1_1268_1	12	0.459165	0.957883	0.625968	0.617893	0.634042	0.273343	40027
0.03	d11_1271_2	d1_1268_1	13	0.403921	0.956748	0.479231	0.470708	0.487753	0.216115	43709
0.03	d19_1203_1	d1_1268_1	4	0.900162	0.953423	0.932874	0.928908	0.936839	0.529789	27084
0.03	d19_1203_2	d1_1268_1	14	0.969158	0.941059	0.979615	0.977376	0.981853	0.628908	27430
0.03	d19_1203_3	d1_1268_1	7	0.901333	0.940401	0.933901	0.93054	0.937262	0.550885	34804
0.03	d19_1203_4	d1_1268_1	6	0.954431	0.933416	0.973951	0.97199	0.975912	0.61399	35068
0.03	d19_1207_1	d1_1268_1	8	0.973926	0.915178	0.98485	0.983112	0.986587	0.643506	30528
0.03	d19_1207_2A	d1_1268_1	6	0.338231	0.949869	0.261303	0.249645	0.272961	0.125099	26544
0.03	d19_1207_2B	d1_1268_1	7	0.738899	0.946222	0.76909	0.761123	0.777056	0.391613	29682
0.03	d19_1207_3	d1_1268_1	7	0.926948	0.942786	0.962653	0.960526	0.964781	0.577847	37480
0.03	d19_1207_4	d1_1268_1	7	0.981558	0.913936	0.988708	0.987396	0.990019	0.652089	32751
0.03	d19_1268_1	d1_1268_1	16	0.928471	0.803527	0.960237	0.958812	0.961662	0.599245	87825
0.03	d19_1268_2	d1_1268_1	15	0.957432	0.812458	0.974062	0.972559	0.975566	0.625188	56004
0.03	d19_1268_3	d1_1268_1	18	0.97889	0.814855	0.985791	0.984343	0.98724	0.648122	38087
0.03	d19_1269_1	d1_1268_1	17	0.994715	0.717211	0.997491	0.996966	0.998016	0.678556	46922
0.03	d19_1269_2	d1_1268_1	19	0.989007	0.74554	0.993838	0.993066	0.99461	0.668334	51669
0.03	d19_1269_3	d1_1268_1	16	0.994382	0.746094	0.997077	0.996381	0.997774	0.678099	35601
0.03	d19_1270_1	d1_1268_1	16	0.989164	0.86477	0.994186	0.993464	0.994908	0.667491	50571
0.03	d19_1270_2	d1_1268_1	19	0.960938	0.853004	0.976443	0.974923	0.977962	0.627065	49767
0.03	d19_1270_3	d1_1268_1	21	0.994848	0.788856	0.997545	0.997047	0.998044	0.677096	47751
0.03	d19_1271_1	d1_1268_1	16	0.990326	0.738772	0.99441	0.993714	0.995107	0.670012	56025
0.03	d19_1271_2	d1_1268_1	15	0.997677	0.693086	0.999205	0.998909	0.999501	0.684227	45637
0.03	d19_1271_3	d1_1268_1	15	0.996806	0.721794	0.998632	0.99822	0.999044	0.682618	42584
0.03	d1_1203_1	d1_1268_1	5	0.074353	0.953413	0.000881	0.000613	0.00115	0.006733	28311
0.03	d1_1203_2	d1_1268_1	5	0.219284	0.959408	0.097815	0.090829	0.104801	0.069443	26053
0.03	d1_1207_1	d1_1268_1	8	0.064205	0.954424	0.013042	0.011331	0.014753	0.023325	26914
0.03	d1_1207_2	d1_1268_1	7	0.442072	0.953452	0.326249	0.312471	0.340028	0.146247	24211
0.03	d11_1203_1	d1_1268_2	2	0.886461	0.944934	0.898527	0.894443	0.902612	0.504645	47508
0.03	d11_1203_2	d1_1268_2	7	0.837645	0.95074	0.820126	0.81365	0.826602	0.431778	42906
0.03	d11_1203_3	d1_1268_2	3	0.8263	0.943805	0.764436	0.755919	0.772953	0.394497	39194
0.03	d11_1203_4	d1_1268_2	4	0.866033	0.947299	0.864932	0.859737	0.870127	0.471773	44802
0.03	d11_1207_1	d1_1268_2	5	0.880356	0.943843	0.870936	0.865588	0.876284	0.48042	42894
0.03	d11_1207_2	d1_1268_2	6	0.85574	0.947355	0.84815	0.842464	0.853835	0.457206	44101
0.03	d11_1207_3	d1_1268_2	5	0.854155	0.943783	0.8712	0.86677	0.875631	0.479668	51109
0.03	d11_1207_4	d1_1268_2	4	0.883328	0.934586	0.889129	0.884605	0.893653	0.494332	45495
0.03	d11_1268_1	d1_1268_2	10	0.035272	0.959269	0.000068	0.000044	0.000093	0.002973	47545
0.03	d11_1268_2	d1_1268_2	15	0.154113	0.960605	0.00005	0.000029	0.00007	0.002746	57698
0.03	d11_1269_1	d1_1268_2	8	0.899572	0.94388	0.940196	0.938062	0.94233	0.550788	67133
0.03	d11_1269_2	d1_1268_2	11	0.742693	0.950919	0.796364	0.791173	0.801554	0.399991	57138
0.03	d11_1270_1	d1_1268_2	6	0.690818	0.960133	0.827901	0.82425	0.831551	0.396135	74752
0.03	d11_1270_2	d1_1268_2	6	0.814051	0.962695	0.832189	0.825966	0.838411	0.395294	41108
0.03	d11_1271_1	d1_1268_2	12	0.578671	0.966156	0.626766	0.618725	0.634806	0.272096	51404
0.03	d11_1271_2	d1_1268_2	11	0.444106	0.960319	0.480588	0.472108	0.489068	0.214947	55086
0.03	d19_1203_1	d1_1268_2	4	0.928707	0.961408	0.93312	0.929168	0.937072	0.531535	38461
0.03	d19_1203_2	d1_1268_2	14	0.9782	0.94921	0.979759	0.977531	0.981987	0.632182	38807
0.03	d19_1203_3	d1_1268_2	4	0.924991	0.941586	0.934198	0.930853	0.937544	0.552413	46181
0.03	d19_1203_4	d1_1268_2	3	0.964991	0.934594	0.974086	0.972133	0.976038	0.616105	46445
0.03	d19_1207_1	d1_1268_2	6	0.980336	0.918866	0.984938	0.983208	0.986667	0.644984	41905
0.03	d19_1207_2A	d1_1268_2	5	0.536141	0.955615	0.265186	0.253591	0.27678	0.129668	37921
0.03	d19_1207_2B	d1_1268_2	5	0.810273	0.949824	0.769983	0.762061	0.777905	0.39209	41059
0.03	d19_1207_3	d1_1268_2	4	0.943345	0.943902	0.962865	0.960746	0.964984	0.581178	48857
0.03	d19_1207_4	d1_1268_2	4	0.986267	0.915338	0.988794	0.987489	0.990098	0.652796	44128
0.03	d19_1268_1	d1_1268_2	17	0.936634	0.815864	0.960459	0.959043	0.961875	0.601586	99202
0.03	d19_1268_2	d1_1268_2	15	0.964589	0.823089	0.974205	0.972711	0.9757	0.626299	67381
0.03	d19_1268_3	d1_1268_2	17	0.983786	0.823557	0.985888	0.984447	0.987329	0.649982	49464
0.03	d19_1269_1	d1_1268_2	15	0.995746	0.724198	0.9975	0.996979	0.998022	0.679901	58299
0.03	d19_1269_2	d1_1268_2	18	0.990991	0.754342	0.993855	0.993087	0.994623	0.669478	63046
0.03	d19_1269_3	d1_1268_2	13	0.995615	0.750751	0.997089	0.996396	0.997782	0.678911	46978
0.03	d19_1270_1	d1_1268_2	15	0.991186	0.871772	0.99425	0.993535	0.994966	0.669525	61948
0.03	d19_1270_2	d1_1268_2	14	0.968402	0.851378	0.976524	0.975012	0.978036	0.62893	61144
0.03	d19_1270_3	d1_1268_2	15	0.996076	0.785902	0.997601	0.997107	0.998094	0.680145	59128
0.03	d19_1271_1	d1_1268_2	15	0.991929	0.747579	0.994437	0.993745	0.995129	0.671407	67402
0.03	d19_1271_2	d1_1268_2	14	0.998141	0.701264	0.999202	0.998908	0.999496	0.685881	57014
0.03	d19_1271_3	d1_1268_2	14	0.99748	0.730097	0.99863	0.99822	0.99904	0.68389	53961
0.03	d1_1203_1	d1_1268_2	4	0.257509	0.959072	0.001246	0.000951	0.001541	0.007738	39688
0.03	d1_1203_2	d1_1268_2	4	0.455891	0.965073	0.100913	0.093926	0.107901	0.07326	37430
0.03	d1_1207_1	d1_1268_2	6	0.341673	0.957885	0.014355	0.012617	0.016093	0.025787	38291
0.03	d1_1207_2	d1_1268_2	6	0.61931	0.959194	0.330148	0.316446	0.343849	0.150924	35588
0.03	d1_1268_1	d1_1268_2	15	0.303556	0.968684	0.00004	0.000007	0.000074	0.001506	37769
0.03	d11_1203_1	d1_1269_2	9	0.808804	0.851961	0.634033	0.621861	0.646205	0.418048	33986
0.03	d11_1203_2	d1_1269_2	12	0.775864	0.85339	0.637079	0.625023	0.649135	0.418037	29384
0.03	d11_1203_3	d1_1269_2	6	0.745014	0.841329	0.698894	0.687413	0.710375	0.439296	25672
0.03	d11_1203_4	d1_1269_2	6	0.792008	0.842461	0.63524	0.623135	0.647345	0.424097	31280
0.03	d11_1207_1	d1_1269_2	8	0.778633	0.84033	0.58814	0.57481	0.601471	0.423166	29372
0.03	d11_1207_2	d1_1269_2	8	0.78724	0.841841	0.728742	0.718676	0.738808	0.448045	30579
0.03	d11_1207_3	d1_1269_2	10	0.825525	0.845058	0.604022	0.591455	0.616589	0.422329	37587
0.03	d11_1207_4	d1_1269_2	5	0.797329	0.825604	0.570238	0.556125	0.584351	0.408968	31973
0.03	d11_1268_1	d1_1269_2	13	0.96667	0.856637	0.952791	0.948722	0.95686	0.591496	34023
0.03	d11_1268_2	d1_1269_2	22	0.973651	0.866574	0.952694	0.948619	0.956769	0.590285	44176
0.03	d11_1269_1	d1_1269_2	11	0.878532	0.840105	0.624238	0.610828	0.637647	0.398839	53611
0.03	d11_1269_2	d1_1269_2	13	0.85088	0.844818	0.56842	0.554125	0.582714	0.388703	43616
0.03	d11_1270_1	d1_1269_2	10	0.896489	0.862076	0.617618	0.603666	0.631571	0.358561	61230
0.03	d11_1270_2	d1_1269_2	8	0.770608	0.859318	0.626184	0.612421	0.639946	0.355877	27586
0.03	d11_1271_1	d1_1269_2	15	0.832691	0.864874	0.628904	0.616297	0.641511	0.369566	37882
0.03	d11_1271_2	d1_1269_2	18	0.84578	0.868281	0.67729	0.666234	0.688346	0.380247	41564
0.03	d19_1203_1	d1_1269_2	5	0.837042	0.856022	0.893608	0.887077	0.900139	0.47966	24939
0.03	d19_1203_2	d1_1269_2	28	0.609492	0.872047	0.722272	0.70973	0.734815	0.269242	25285
0.03	d19_1203_3	d1_1269_2	15	0.761413	0.857059	0.749562	0.739194	0.75993	0.421436	32659
0.03	d19_1203_4	d1_1269_2	15	0.765088	0.851087	0.723439	0.712387	0.734491	0.409121	32923
0.03	d19_1207_1	d1_1269_2	17	0.744636	0.829502	0.751457	0.740802	0.762112	0.46061	28383
0.03	d19_1207_2A	d1_1269_2	6	0.955244	0.848773	0.946488	0.941834	0.951142	0.602107	24399
0.03	d19_1207_2B	d1_1269_2	14	0.679413	0.862215	0.565778	0.552195	0.579361	0.317599	27537
0.03	d19_1207_3	d1_1269_2	12	0.785255	0.85231	0.854909	0.847861	0.861958	0.4265	35335
0.03	d19_1207_4	d1_1269_2	22	0.797164	0.842699	0.860561	0.852843	0.868279	0.460045	30606
0.03	d19_1268_1	d1_1269_2	94	0.826774	0.863627	0.753254	0.741494	0.765014	0.224899	85680
0.03	d19_1268_2	d1_1269_2	87	0.712843	0.861071	0.732962	0.72125	0.744673	0.250217	53859
0.03	d19_1268_3	d1_1269_2	90	0.593567	0.864376	0.712052	0.698692	0.725413	0.219194	35942
0.03	d19_1269_1	d1_1269_2	79	0.738482	0.724453	0.74148	0.732273	0.750687	0.414305	44777
0.03	d19_1269_2	d1_1269_2	81	0.768395	0.756529	0.570688	0.559799	0.581578	0.388285	49524
0.03	d19_1269_3	d1_1269_2	77	0.781863	0.75707	0.815284	0.806362	0.824205	0.450644	33456
0.03	d19_1270_1	d1_1269_2	69	0.773097	0.875959	0.792093	0.782205	0.80198	0.316312	48426
0.03	d19_1270_2	d1_1269_2	76	0.688967	0.869352	0.286041	0.272183	0.2999	0.201191	47622
0.03	d19_1270_3	d1_1269_2	83	0.772355	0.81062	0.802209	0.791553	0.812865	0.3196	45606
0.03	d19_1271_1	d1_1269_2	71	0.756459	0.735463	0.662955	0.653035	0.672875	0.380023	53880
0.03	d19_1271_2	d1_1269_2	75	0.746988	0.694915	0.613365	0.601879	0.624851	0.404275	43492
0.03	d19_1271_3	d1_1269_2	74	0.713099	0.726059	0.651742	0.640072	0.663412	0.392574	40439
0.03	d1_1203_1	d1_1269_2	5	0.958343	0.853277	0.951578	0.947394	0.955761	0.593408	26166
0.03	d1_1203_2	d1_1269_2	4	0.954576	0.857895	0.945679	0.94096	0.950399	0.59821	23908
0.03	d1_1207_1	d1_1269_2	8	0.955751	0.854024	0.949283	0.94489	0.953675	0.593748	24769
0.03	d1_1207_2	d1_1269_2	8	0.944349	0.855027	0.947071	0.942515	0.951627	0.592183	22066
0.03	d1_1268_1	d1_1269_2	19	0.952406	0.869198	0.952249	0.948132	0.956365	0.587403	24247
0.03	d1_1268_2	d1_1269_2	15	0.967943	0.868829	0.952457	0.948362	0.956553	0.589937	35624
0.03	d11_1203_1	d1_1269_3	3	0.80552	0.931089	0.863619	0.857822	0.869415	0.494987	38657
0.03	d11_1203_2	d1_1269_3	8	0.760211	0.936948	0.81194	0.804632	0.819248	0.468633	34055
0.03	d11_1203_3	d1_1269_3	3	0.731997	0.92745	0.785439	0.777102	0.793777	0.465656	30343
0.03	d11_1203_4	d1_1269_3	4	0.774526	0.93099	0.839785	0.833277	0.846292	0.485403	35951
0.03	d11_1207_1	d1_1269_3	4	0.787622	0.92497	0.831454	0.824393	0.838515	0.48836	34043
0.03	d11_1207_2	d1_1269_3	5	0.768624	0.928627	0.846314	0.840119	0.852508	0.488349	35250
0.03	d11_1207_3	d1_1269_3	4	0.806427	0.925152	0.835077	0.828513	0.841642	0.486618	42258
0.03	d11_1207_4	d1_1269_3	4	0.797566	0.91806	0.845512	0.838853	0.852171	0.487468	36644
0.03	d11_1268_1	d1_1269_3	10	0.843593	0.942908	0.793558	0.785824	0.801292	0.428399	38694
0.03	d11_1268_2	d1_1269_3	18	0.874916	0.951104	0.793226	0.785479	0.800973	0.426902	48847
0.03	d11_1269_1	d1_1269_3	8	0.859751	0.92749	0.890004	0.884776	0.895232	0.504227	58282
0.03	d11_1269_2	d1_1269_3	10	0.831093	0.93221	0.79987	0.79243	0.807309	0.445811	48287
0.03	d11_1270_1	d1_1269_3	9	0.875965	0.951409	0.845465	0.839468	0.851461	0.431118	65901
0.03	d11_1270_2	d1_1269_3	7	0.746474	0.948889	0.850179	0.843841	0.856518	0.429433	32257
0.03	d11_1271_1	d1_1269_3	13	0.807957	0.952353	0.764597	0.756541	0.772653	0.396576	42553
0.03	d11_1271_2	d1_1269_3	15	0.821737	0.953789	0.72438	0.715359	0.733402	0.382252	46235
0.03	d19_1203_1	d1_1269_3	4	0.827626	0.945512	0.950773	0.94782	0.953725	0.528437	29610
0.03	d19_1203_2	d1_1269_3	25	0.593003	0.958965	0.764382	0.755012	0.773752	0.28881	29956
0.03	d19_1203_3	d1_1269_3	6	0.841468	0.929895	0.909347	0.905092	0.913602	0.519794	37330
0.03	d19_1203_4	d1_1269_3	5	0.889397	0.922874	0.932307	0.928655	0.935959	0.54049	37594
0.03	d19_1207_1	d1_1269_3	5	0.905427	0.89974	0.942542	0.939072	0.946012	0.5761	33054
0.03	d19_1207_2A	d1_1269_3	4	0.778603	0.937039	0.758255	0.749329	0.767181	0.438275	29070
0.03	d19_1207_2B	d1_1269_3	10	0.426664	0.94557	0.462629	0.449132	0.476126	0.172858	32208
0.03	d19_1207_3	d1_1269_3	6	0.86647	0.932243	0.955006	0.952601	0.957412	0.527204	40006
0.03	d19_1207_4	d1_1269_3	6	0.91683	0.903125	0.969461	0.967242	0.971681	0.589625	35277
0.03	d19_1268_1	d1_1269_3	27	0.706677	0.821105	0.639768	0.629549	0.649987	0.25728	90351
0.03	d19_1268_2	d1_1269_3	26	0.691133	0.831136	0.750008	0.74235	0.757667	0.336808	58530
0.03	d19_1268_3	d1_1269_3	27	0.667052	0.828749	0.718986	0.709139	0.728833	0.322757	40613
0.03	d19_1269_1	d1_1269_3	24	0.840155	0.724588	0.894374	0.889909	0.898839	0.515064	49448
0.03	d19_1269_2	d1_1269_3	25	0.84947	0.750889	0.865277	0.85966	0.870894	0.496484	54195
0.03	d19_1269_3	d1_1269_3	24	0.85648	0.754372	0.913657	0.90938	0.917934	0.533985	38127
0.03	d19_1270_1	d1_1269_3	25	0.748423	0.878114	0.739341	0.72994	0.748741	0.346677	53097
0.03	d19_1270_2	d1_1269_3	25	0.705047	0.859756	0.752139	0.743662	0.760616	0.325994	52293
0.03	d19_1270_3	d1_1269_3	27	0.763709	0.794869	0.794629	0.787317	0.80194	0.402785	50277
0.03	d19_1271_1	d1_1269_3	22	0.817014	0.74383	0.821977	0.815657	0.828298	0.46511	58551
0.03	d19_1271_2	d1_1269_3	23	0.834603	0.700991	0.869135	0.863441	0.87483	0.513166	48163
0.03	d19_1271_3	d1_1269_3	21	0.806872	0.726403	0.852514	0.846343	0.858684	0.496583	45110
0.03	d1_1203_1	d1_1269_3	3	0.791355	0.940673	0.787199	0.779196	0.795201	0.419824	30837
0.03	d1_1203_2	d1_1269_3	3	0.77494	0.946772	0.756189	0.747049	0.765329	0.425957	28579
0.03	d1_1207_1	d1_1269_3	7	0.781182	0.944093	0.775514	0.767035	0.783993	0.417775	29440
0.03	d1_1207_2	d1_1269_3	5	0.754722	0.940727	0.762999	0.754187	0.771812	0.431212	26737
0.03	d1_1268_1	d1_1269_3	15	0.783388	0.952376	0.790953	0.783107	0.7988	0.419631	28918
0.03	d1_1268_2	d1_1269_3	14	0.843703	0.958424	0.792081	0.784288	0.799874	0.422283	40295
0.03	d1_1269_2	d1_1269_3	30	0.60617	0.886938	0.66388	0.650389	0.677372	0.239006	26773
0.03	d11_1203_1	d1_1270_1	6	0.883945	0.946102	0.898659	0.894578	0.90274	0.505059	46495
0.03	d11_1203_2	d1_1270_1	8	0.833815	0.944976	0.820313	0.813843	0.826783	0.432201	41893
0.03	d11_1203_3	d1_1270_1	6	0.821901	0.942499	0.764658	0.756149	0.773168	0.395037	38181
0.03	d11_1203_4	d1_1270_1	5	0.863208	0.94143	0.865086	0.859895	0.870276	0.472402	43789
0.03	d11_1207_1	d1_1270_1	5	0.877892	0.935491	0.871095	0.865752	0.876438	0.481268	41881
0.03	d11_1207_2	d1_1270_1	7	0.852534	0.941489	0.848296	0.842615	0.853976	0.457726	43088
0.03	d11_1207_3	d1_1270_1	7	0.851166	0.940328	0.871354	0.866928	0.87578	0.480039	50096
0.03	d11_1207_4	d1_1270_1	6	0.880716	0.931028	0.88928	0.88476	0.893799	0.494876	44482
0.03	d11_1268_1	d1_1270_1	16	0.014313	0.964843	0.000054	0.000033	0.000075	0.002695	46532
0.03	d11_1268_2	d1_1270_1	19	0.174279	0.961602	0.000038	0.000021	0.000056	0.002571	56685
0.03	d11_1269_1	d1_1270_1	9	0.898457	0.93783	0.940314	0.938183	0.942445	0.551715	66120
0.03	d11_1269_2	d1_1270_1	10	0.738405	0.940367	0.796587	0.791402	0.801773	0.400673	56125
0.03	d11_1270_1	d1_1270_1	7	0.686597	0.954424	0.828099	0.824453	0.831745	0.396757	73739
0.03	d11_1270_2	d1_1270_1	10	0.809403	0.963943	0.832383	0.826165	0.838601	0.39598	40095
0.03	d11_1271_1	d1_1270_1	14	0.570399	0.962612	0.627092	0.619059	0.635126	0.272825	50391
0.03	d11_1271_2	d1_1270_1	14	0.433396	0.959209	0.481008	0.472536	0.489481	0.215306	54073
0.03	d19_1203_1	d1_1270_1	5	0.927206	0.955781	0.933067	0.929115	0.937018	0.531316	37448
0.03	d19_1203_2	d1_1270_1	17	0.976345	0.948187	0.979724	0.977497	0.981951	0.629696	37794
0.03	d19_1203_3	d1_1270_1	6	0.923618	0.938105	0.934208	0.930864	0.937551	0.552512	45168
0.03	d19_1203_4	d1_1270_1	6	0.964386	0.933449	0.974079	0.972127	0.976031	0.615931	45432
0.03	d19_1207_1	d1_1270_1	7	0.980241	0.912821	0.984943	0.983214	0.986671	0.645189	40892
0.03	d19_1207_2A	d1_1270_1	9	0.523464	0.956729	0.265551	0.253958	0.277144	0.129496	36908
0.03	d19_1207_2B	d1_1270_1	8	0.805973	0.948556	0.770238	0.762324	0.778153	0.392871	40046
0.03	d19_1207_3	d1_1270_1	8	0.942313	0.944977	0.962823	0.960704	0.964943	0.581172	47844
0.03	d19_1207_4	d1_1270_1	8	0.985805	0.916179	0.988743	0.987437	0.990049	0.652562	43115
0.03	d19_1268_1	d1_1270_1	18	0.935695	0.808491	0.960421	0.959006	0.961837	0.5987	98189
0.03	d19_1268_2	d1_1270_1	18	0.963326	0.82007	0.974188	0.972694	0.975682	0.624148	66368
0.03	d19_1268_3	d1_1270_1	18	0.98258	0.816062	0.985854	0.984414	0.987294	0.64749	48451
